 written on 22Jun2026 at 19:46:04 
           2
         149
    1    1    2    2    1    1    1    1    1    2    1    1    1    1    1
    1    1    1    1    2    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    2    1    1    1    1    1    1
    1    1    1    1    1    2    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    2    1    1    1    1    1
    1    1    1    1    2    1    1    1    1    1    2    2    1    1
   -3    1    0    1    1    0.018693    0.000000
   -3    1    0    2    1   -0.032582   -0.000178
   -3    1    0    1    2    0.000899   -0.000005
   -3    1    0    2    2    0.022013   -0.000000
   -3    2    0    1    1   -0.016066   -0.000000
   -3    2    0    2    1   -0.008884   -0.000049
   -3    2    0    1    2    0.016302   -0.000089
   -3    2    0    2    2   -0.007205   -0.000000
   -3    3    0    1    1   -0.016226    0.000000
   -3    3    0    2    1    0.021077    0.000115
   -3    3    0    1    2    0.000037   -0.000000
   -3    3    0    2    2   -0.013275   -0.000000
   -3    4    0    1    1    0.008133   -0.000000
   -3    4    0    2    1    0.007115    0.000039
   -3    4    0    1    2   -0.014423    0.000079
   -3    4    0    2    2    0.005821   -0.000000
   -2   -7    0    1    1    0.007210   -0.000000
   -2   -7    0    2    1   -0.001525   -0.000008
   -2   -7    0    1    2   -0.000867    0.000005
   -2   -7    0    2    2    0.002922   -0.000000
   -2   -6    0    1    1   -0.010324   -0.000000
   -2   -6    0    2    1   -0.001525   -0.000008
   -2   -6    0    1    2    0.016302   -0.000089
   -2   -6    0    2    2   -0.009705    0.000000
   -2   -5    0    1    1   -0.016066    0.000000
   -2   -5    0    2    1    0.016382    0.000090
   -2   -5    0    1    2   -0.002782    0.000015
   -2   -5    0    2    2   -0.007205   -0.000000
   -2   -4    0    1    1    0.023998    0.000000
   -2   -4    0    2    1   -0.008884   -0.000049
   -2   -4    0    1    2   -0.029348    0.000161
   -2   -4    0    2    2    0.027905   -0.000000
   -2   -3    0    1    1    0.023564   -0.000000
   -2   -3    0    2    1   -0.038272   -0.000209
   -2   -3    0    1    2    0.014557   -0.000080
   -2   -3    0    2    2    0.003449    0.000000
   -2   -2    0    1    1   -0.091797   -0.000001
   -2   -2    0    2    1    0.048323    0.000264
   -2   -2    0    1    2    0.048323   -0.000264
   -2   -2    0    2    2   -0.135646    0.000001
   -2   -1    0    1    1   -0.116177   -0.000000
   -2   -1    0    2    1    0.251033    0.001373
   -2   -1    0    1    2    0.048323   -0.000264
   -2   -1    0    2    2   -0.098974    0.000000
   -2    0    0    1    1   -0.091797   -0.000000
   -2    0    0    2    1    0.251033    0.001373
   -2    0    0    1    2    0.014557   -0.000080
   -2    0    0    2    2   -0.135646    0.000000
   -2    1    0    1    1    0.023564   -0.000000
   -2    1    0    2    1    0.048323    0.000264
   -2    1    0    1    2   -0.029348    0.000161
   -2    1    0    2    2    0.003449    0.000000
   -2    2    0    1    1    0.023998   -0.000000
   -2    2    0    2    1   -0.038272   -0.000209
   -2    2    0    1    2   -0.002782    0.000015
   -2    2    0    2    2    0.027905    0.000000
   -2    3    0    1    1   -0.016066   -0.000000
   -2    3    0    2    1   -0.008884   -0.000049
   -2    3    0    1    2    0.016302   -0.000089
   -2    3    0    2    2   -0.007204    0.000000
   -2    4    0    1    1   -0.010324    0.000000
   -2    4    0    2    1    0.016382    0.000090
   -2    4    0    1    2   -0.000867    0.000005
   -2    4    0    2    2   -0.009705   -0.000000
   -1   -6    0    1    1    0.003332   -0.000000
   -1   -6    0    2    1   -0.008323   -0.000046
   -1   -6    0    1    2    0.009099   -0.000050
   -1   -6    0    2    2   -0.000488    0.000000
   -1   -5    0    1    1   -0.012070    0.000000
   -1   -5    0    2    1    0.004893    0.000027
   -1   -5    0    1    2    0.000899   -0.000005
   -1   -5    0    2    2   -0.006382    0.000000
   -1   -4    0    1    1    0.018693    0.000000
   -1   -4    0    2    1   -0.003633   -0.000020
   -1   -4    0    1    2   -0.029348    0.000161
   -1   -4    0    2    2    0.022013   -0.000000
   -1   -3    0    1    1    0.023564   -0.000000
   -1   -3    0    2    1   -0.032582   -0.000178
   -1   -3    0    1    2    0.029364   -0.000161
   -1   -3    0    2    2    0.003449    0.000000
   -1   -2    0    1    1   -0.116177   -0.000000
   -1   -2    0    2    1    0.048323    0.000264
   -1   -2    0    1    2    0.251033   -0.001374
   -1   -2    0    2    2   -0.098974    0.000000
   -1   -1    0    1    1   -0.254204    0.000004
   -1   -1    0    2    1    0.045516    0.000249
   -1   -1    0    1    2    0.045516   -0.000249
   -1   -1    0    2    2   -0.036943   -0.000003
   -1    0    0    1    1   -0.254204    0.000002
   -1    0    0    2    1   -2.427387   -0.013282
   -1    0    0    1    2    0.251033   -0.001373
   -1    0    0    2    2   -0.036943   -0.000002
   -1    1    0    1    1   -0.116177    0.000000
   -1    1    0    2    1    0.045516    0.000249
   -1    1    0    1    2    0.029364   -0.000161
   -1    1    0    2    2   -0.098974   -0.000000
   -1    2    0    1    1    0.023564    0.000000
   -1    2    0    2    1    0.048323    0.000264
   -1    2    0    1    2   -0.029348    0.000161
   -1    2    0    2    2    0.003449   -0.000000
   -1    3    0    1    1    0.018693   -0.000000
   -1    3    0    2    1   -0.032582   -0.000178
   -1    3    0    1    2    0.000899   -0.000005
   -1    3    0    2    2    0.022013    0.000000
   -1    4    0    1    1   -0.012070    0.000000
   -1    4    0    2    1   -0.003633   -0.000020
   -1    4    0    1    2    0.009099   -0.000050
   -1    4    0    2    2   -0.006382   -0.000000
   -1    5    0    1    1    0.003332    0.000000
   -1    5    0    2    1    0.004893    0.000027
   -1    5    0    1    2   -0.003254    0.000018
   -1    5    0    2    2   -0.000488   -0.000000
    0   -6    0    1    1    0.010875   -0.000000
    0   -6    0    2    1   -0.003017   -0.000016
    0   -6    0    1    2   -0.003017    0.000016
    0   -6    0    2    2    0.004875    0.000000
    0   -5    0    1    1   -0.003970   -0.000000
    0   -5    0    2    1   -0.003017   -0.000017
    0   -5    0    1    2    0.004643   -0.000025
    0   -5    0    2    2   -0.003405    0.000000
    0   -4    0    1    1    0.005229    0.000000
    0   -4    0    2    1    0.004643    0.000025
    0   -4    0    1    2   -0.026061    0.000143
    0   -4    0    2    2    0.011764   -0.000000
    0   -3    0    1    1    0.036347   -0.000000
    0   -3    0    2    1   -0.026061   -0.000143
    0   -3    0    1    2    0.014557   -0.000080
    0   -3    0    2    2    0.019629    0.000000
    0   -2    0    1    1   -0.091797   -0.000000
    0   -2    0    2    1    0.014557    0.000080
    0   -2    0    1    2    0.251033   -0.001374
    0   -2    0    2    2   -0.135646    0.000000
    0   -1    0    1    1   -0.254204    0.000002
    0   -1    0    2    1    0.251033    0.001373
    0   -1    0    1    2   -2.427387    0.013281
    0   -1    0    2    2   -0.036943   -0.000002
    0    0    0    1    1   -2.212209    0.000000
